"","Store","Dept","Date","Temperature","Fuel_Price","CPI","Unemployment","IsHoliday","Weekly_Sales","Name"
"30",3,31,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,1272.76,"Ladies Accessories"
"31",3,32,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,6928.39,"Jewelry"
"32",3,33,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,4127.49,"Girlswear"
"33",3,34,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,6032.36,"Ladieswear"
"34",3,35,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,1785,"Plus Size and Maternity"
"35",3,36,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,245,"Ladies Outerwear/Swimwear/Seasonal Apparel"
"36",3,38,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,155897.94,"Prescription Pharmacy"
"37",3,40,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,19987.85,"Pharmacy OTC"
"38",3,41,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,557.58,"Team Sports Apparel"
"39",3,42,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,3680.66,"TLE Oil"
"40",3,44,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,1771.82,"Crafts (expanded)"
"41",3,45,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,4.5,"Sporting Goods (expanded)"
"42",3,46,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,6504.28,"Cosmetics"
"43",3,47,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,10,"?"
"44",3,51,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,7.74,"Fishing"
"45",3,52,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,884.73,"Floral (artificial)"
"46",3,54,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,133,"?"
"47",3,55,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,9326.41,"Media and Gaming (expanded)"
"48",3,56,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,783.32,"Live Plants and Flowers (Lawn and Garden)"
"49",3,59,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,321.02,"Service Plans"
"50",3,60,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,132,"Concept Stores and Stamps"
"51",3,67,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,1824.2,"Celebrations"
"52",3,71,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,1636.73,"Furniture"
"53",3,72,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,35038.89,"Electronics"
"54",3,74,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,4297.26,"Home Management and Luggage"
"55",3,79,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,8342.99,"Infant Consumables and Hardlines"
"56",3,81,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,1159.71,"Commercial Bread"
"57",3,82,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,5949.29,"Impulse and Checkout"
"58",3,85,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,616.3,"Photo Center"
"59",3,87,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,1768.81,"Wireless"
"60",3,90,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,1460.05,"Dairy"
"61",3,91,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,166.19,"Frozen Foods"
"62",3,92,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,6805.18,"Dry Grocery"
"63",3,95,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,11771.76,"Snacks and Beverages"
"64",3,96,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,3217.88,"Liquor"
"65",3,97,2010-02-05,45.71,2.572,214.4248812,7.368,FALSE,175.92,"Packaged Deli"
"66",3,1,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,12748.72,"Candy and Tobacco"
"67",3,2,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,15177.3,"Health and Beauty Aids"
"68",3,3,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,4887.08,"Stationery"
"69",3,4,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,8489.46,"Paper Goods"
"70",3,5,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,12981.72,"Media and Gaming"
"71",3,6,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,2605.51,"Cameras and Supplies"
"72",3,7,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,8087.19,"Toys"
"73",3,8,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,8134.91,"Pet Supplies"
"74",3,9,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,4043.26,"Sporting Goods"
"75",3,10,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,9630.52,"Automotive"
"76",3,11,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,4987.86,"Hardware"
"77",3,12,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,2471.91,"Paint and Accessories"
"78",3,13,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,10785.3,"Household Chemicals"
"79",3,14,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,5336.32,"Kitchen and Dining"
"80",3,16,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,4451.31,"Outdoor Living"
"81",3,17,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,3916.9,"Home Decor"
"82",3,18,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,7812.75,"Seasonal"
"83",3,19,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,1025.06,"Crafts and Fabric"
"84",3,20,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,1423.02,"Bath and Shower"
"85",3,21,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,1052.41,"Books and Magazines"
"86",3,22,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,4195.53,"Bedding"
"87",3,23,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,8957.69,"Menswear"
"88",3,24,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,2949.98,"Boyswear"
"89",3,25,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,4179.75,"Shoes"
"90",3,26,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,4237.58,"Infant Apparel"
"91",3,27,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,818,"Ladies Socks"
"92",3,28,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,253.36,"Hosiery"
"93",3,29,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,2015.5,"Sleepwear and Scrubs"
"94",3,30,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,1637.5,"Bras and Shapewear"
"95",3,31,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,1149,"Ladies Accessories"
"96",3,32,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,7313.39,"Jewelry"
"97",3,33,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,2991.55,"Girlswear"
"98",3,34,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,5754.5,"Ladieswear"
"99",3,35,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,1609,"Plus Size and Maternity"
"100",3,36,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,419,"Ladies Outerwear/Swimwear/Seasonal Apparel"
"101",3,38,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,112533.94,"Prescription Pharmacy"
"102",3,40,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,19494.21,"Pharmacy OTC"
"103",3,41,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,543.71,"Team Sports Apparel"
"104",3,42,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,3032.16,"TLE Oil"
"105",3,44,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,2738.65,"Crafts (expanded)"
"106",3,46,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,5176.71,"Cosmetics"
"107",3,47,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,83,"?"
"108",3,52,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,1109.2,"Floral (artificial)"
"109",3,54,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,112,"?"
"110",3,55,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,7757.36,"Media and Gaming (expanded)"
"111",3,56,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,1283.65,"Live Plants and Flowers (Lawn and Garden)"
"112",3,59,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,291.43,"Service Plans"
"113",3,60,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,132,"Concept Stores and Stamps"
"114",3,67,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,3670.03,"Celebrations"
"115",3,71,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,1840.84,"Furniture"
"116",3,72,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,37062.3,"Electronics"
"117",3,74,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,3826.36,"Home Management and Luggage"
"118",3,79,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,8504.16,"Infant Consumables and Hardlines"
"119",3,81,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,1120.68,"Commercial Bread"
"120",3,82,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,5455.74,"Impulse and Checkout"
"121",3,85,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,984.98,"Photo Center"
"122",3,87,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,1041.1,"Wireless"
"123",3,90,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,1466.43,"Dairy"
"124",3,91,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,145.43,"Frozen Foods"
"125",3,92,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,6532.07,"Dry Grocery"
"126",3,94,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,995.5,"Fresh Produce"
"127",3,95,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,11978.68,"Snacks and Beverages"
"128",3,96,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,3086.17,"Liquor"
"129",3,97,2010-02-12,47.93,2.548,214.5747916,7.368,TRUE,200.63,"Packaged Deli"
"130",3,1,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,8918.31,"Candy and Tobacco"
"131",3,2,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,15676.11,"Health and Beauty Aids"
"132",3,3,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,4461.75,"Stationery"
"133",3,4,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,7824.13,"Paper Goods"
"134",3,5,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,12577.82,"Media and Gaming"
"135",3,6,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,2767.05,"Cameras and Supplies"
"136",3,7,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,8767.34,"Toys"
"137",3,8,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,9049.87,"Pet Supplies"
"138",3,9,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,5073.94,"Sporting Goods"
"139",3,10,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,10805.61,"Automotive"
"140",3,11,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,5528.31,"Hardware"
"141",3,12,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,2292.06,"Paint and Accessories"
"142",3,13,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,10945.53,"Household Chemicals"
"143",3,14,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,5136.54,"Kitchen and Dining"
"144",3,16,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,6472.84,"Outdoor Living"
"145",3,17,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,3237.2,"Home Decor"
"146",3,18,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,3756.81,"Seasonal"
"147",3,19,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,646.34,"Crafts and Fabric"
"148",3,20,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,1837.09,"Bath and Shower"
"149",3,21,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,1273.03,"Books and Magazines"
"150",3,22,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,3323.17,"Bedding"
"151",3,23,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,9342.67,"Menswear"
"152",3,24,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,2431.3,"Boyswear"
"153",3,25,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,4237.5,"Shoes"
"154",3,26,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,4733.06,"Infant Apparel"
"155",3,27,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,753,"Ladies Socks"
"156",3,28,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,281.3,"Hosiery"
"157",3,29,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,2206.5,"Sleepwear and Scrubs"
"158",3,30,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,1801.64,"Bras and Shapewear"
"159",3,31,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,748.96,"Ladies Accessories"
"160",3,32,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,9081.68,"Jewelry"
"161",3,33,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,3728.69,"Girlswear"
"162",3,34,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,6298.83,"Ladieswear"
"163",3,35,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,1492,"Plus Size and Maternity"
"164",3,36,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,37,"Ladies Outerwear/Swimwear/Seasonal Apparel"
"165",3,38,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,119958.78,"Prescription Pharmacy"
"166",3,40,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,18574.54,"Pharmacy OTC"
"167",3,41,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,493.54,"Team Sports Apparel"
"168",3,42,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,4607.05,"TLE Oil"
"169",3,44,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,1210.29,"Crafts (expanded)"
"170",3,45,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,4,"Sporting Goods (expanded)"
"171",3,46,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,5810.94,"Cosmetics"
"172",3,51,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,9,"Fishing"
"173",3,52,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,1267.07,"Floral (artificial)"
"174",3,54,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,190,"?"
"175",3,55,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,7875.38,"Media and Gaming (expanded)"
"176",3,56,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,3164.15,"Live Plants and Flowers (Lawn and Garden)"
"177",3,59,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,346.92,"Service Plans"
"178",3,60,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,140.8,"Concept Stores and Stamps"
"179",3,67,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,2693.7,"Celebrations"
"180",3,71,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,1586.42,"Furniture"
"181",3,72,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,30252.66,"Electronics"
"182",3,74,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,4792.59,"Home Management and Luggage"
"183",3,79,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,7428.5,"Infant Consumables and Hardlines"
"184",3,81,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,1050.78,"Commercial Bread"
"185",3,82,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,5489.78,"Impulse and Checkout"
"186",3,85,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,1083.55,"Photo Center"
"187",3,87,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,1435.91,"Wireless"
"188",3,90,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,1447.61,"Dairy"
"189",3,91,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,178.65,"Frozen Foods"
"190",3,92,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,6062.13,"Dry Grocery"
"191",3,94,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,1935,"Fresh Produce"
"192",3,95,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,11689.46,"Snacks and Beverages"
"193",3,96,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,3143.08,"Liquor"
"194",3,97,2010-02-19,47.07,2.514,214.6198868,7.368,FALSE,174.93,"Packaged Deli"
"195",3,1,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,4992,"Candy and Tobacco"
"196",3,2,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,15112.23,"Health and Beauty Aids"
"197",3,3,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,4807.77,"Stationery"
"198",3,4,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,8012.43,"Paper Goods"
"199",3,5,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,9913.15,"Media and Gaming"
"200",3,6,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,2289.72,"Cameras and Supplies"
"201",3,7,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,8826.12,"Toys"
"202",3,8,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,8971.63,"Pet Supplies"
"203",3,9,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,5125.37,"Sporting Goods"
"204",3,10,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,9937.75,"Automotive"
"205",3,11,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,4613.46,"Hardware"
"206",3,12,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,1934.68,"Paint and Accessories"
"207",3,13,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,11247.83,"Household Chemicals"
"208",3,14,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,5550.58,"Kitchen and Dining"
"209",3,16,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,6322.12,"Outdoor Living"
"210",3,17,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,2917.09,"Home Decor"
"211",3,18,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,223.44,"Seasonal"
"212",3,19,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,836.72,"Crafts and Fabric"
"213",3,20,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,1702.71,"Bath and Shower"
"214",3,21,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,1259.2,"Books and Magazines"
"215",3,22,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,4076.85,"Bedding"
"216",3,23,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,8134.79,"Menswear"
"217",3,24,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,2119.91,"Boyswear"
"218",3,25,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,3506,"Shoes"
"219",3,26,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,3889.4,"Infant Apparel"
"220",3,27,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,679.5,"Ladies Socks"
"221",3,28,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,216.89,"Hosiery"
"222",3,29,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,1438,"Sleepwear and Scrubs"
"223",3,30,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,1320.76,"Bras and Shapewear"
"224",3,31,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,983.96,"Ladies Accessories"
"225",3,32,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,4021.1,"Jewelry"
"226",3,33,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,2889.76,"Girlswear"
"227",3,34,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,4388.83,"Ladieswear"
"228",3,35,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,1285,"Plus Size and Maternity"
"229",3,36,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,314.5,"Ladies Outerwear/Swimwear/Seasonal Apparel"
"230",3,38,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,144088.08,"Prescription Pharmacy"
"231",3,40,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,19826.13,"Pharmacy OTC"
"232",3,41,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,530,"Team Sports Apparel"
"233",3,42,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,3413.65,"TLE Oil"
"234",3,44,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,1348.82,"Crafts (expanded)"
"235",3,46,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,4992.1,"Cosmetics"
"236",3,51,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,3.76,"Fishing"
"237",3,52,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,680.81,"Floral (artificial)"
"238",3,54,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,207,"?"
"239",3,55,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,7297.01,"Media and Gaming (expanded)"
"240",3,56,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,2382.33,"Live Plants and Flowers (Lawn and Garden)"
"241",3,59,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,228.47,"Service Plans"
"242",3,60,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,132,"Concept Stores and Stamps"
"243",3,67,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,1917.8,"Celebrations"
"244",3,71,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,930.86,"Furniture"
"245",3,72,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,20911.18,"Electronics"
"246",3,74,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,4076.15,"Home Management and Luggage"
"247",3,79,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,8274.48,"Infant Consumables and Hardlines"
"248",3,81,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,1206.88,"Commercial Bread"
"249",3,82,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,5391.48,"Impulse and Checkout"
"250",3,85,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,578.55,"Photo Center"
"251",3,87,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,1133.62,"Wireless"
"252",3,90,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,1376.2,"Dairy"
"253",3,91,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,175.45,"Frozen Foods"
"254",3,92,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,6621.01,"Dry Grocery"
"255",3,95,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,12665.51,"Snacks and Beverages"
"256",3,96,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,2675.27,"Liquor"
"257",3,97,2010-02-26,52.05,2.561,214.6475127,7.368,FALSE,279.01,"Packaged Deli"
"258",3,1,2010-03-05,53.04,2.625,214.6751386,7.368,FALSE,5172.73,"Candy and Tobacco"
"259",3,2,2010-03-05,53.04,2.625,214.6751386,7.368,FALSE,16477.28,"Health and Beauty Aids"
"260",3,3,2010-03-05,53.04,2.625,214.6751386,7.368,FALSE,4296.57,"Stationery"
"261",3,4,2010-03-05,53.04,2.625,214.6751386,7.368,FALSE,8511.73,"Paper Goods"
"262",3,5,2010-03-05,53.04,2.625,214.6751386,7.368,FALSE,8874.52,"Media and Gaming"
"263",3,6,2010-03-05,53.04,2.625,214.6751386,7.368,FALSE,1926.59,"Cameras and Supplies"
"264",3,7,2010-03-05,53.04,2.625,214.6751386,7.368,FALSE,7229.39,"Toys"
"265",3,8,2010-03-05,53.04,2.625,214.6751386,7.368,FALSE,8996.39,"Pet Supplies"
"266",3,9,2010-03-05,53.04,2.625,214.6751386,7.368,FALSE,6365.72,"Sporting Goods"
"267",3,10,2010-03-05,53.04,2.625,214.6751386,7.368,FALSE,8918.95,"Automotive"
"268",3,11,2010-03-05,53.04,2.625,214.6751386,7.368,FALSE,5830.56,"Hardware"
